31,1,613,1666,2128,Казахский язык,322,,,,Урок
31,2,613,1666,2128,Казахский язык,322,,,,Урок
31,3,613,1666,2136,Алгебра,204,,,,Урок
31,4,613,1666,2136,Алгебра,321,,,,Урок
31,5,613,1666,2136,Геометрия,321,,,,Урок
31,1,579,1666,2129,История Казахстана,204,,,,Урок
31,2,579,1666,2162,Литература,204,,,,Урок
31,3,579,1666,2129,Всемирная история,323,,,,Урок
31,4,579,1666,2146,Физика,317,,,,Урок
31,5,579,1666,2128,Казахский язык,322,,,,Урок
31,2,580,1666,2156,Химия,315,,,,Урок
31,3,580,1666,2156,Биология,315,,,,Урок
31,4,580,1666,2128,Казахский язык,322,,,,Урок
31,5,580,1666,2166,Английский язык,318,,,,Урок
31,1,581,1666,2136,Алгебра,321,,,,Урок
31,2,581,1666,2154,Геометрия,323,,,,Урок
31,3,581,1666,2129,Гл. компетенции,204,,,,Урок
31,4,581,1666,2143,НВП,322,,,,Урок
31,1,582,1666,2166,Английский язык,322,,,,Урок
31,2,582,1666,2170,Осн. предп/бизн,205,,,,Урок
31,1,575,1668,2131,Классный час,204,,,,Урок
31,2,575,1668,2131,Геометрия,204,,,,Урок
31,3,575,1668,2146,Физика,317,,,,Урок
31,4,575,1668,2156,Химия,315,,,,Урок
31,5,575,1668,2129,История Казахстана,323,,,,Урок
31,1,576,1668,2131,Алгебра,204,,,,Урок
31,2,576,1668,2166,Английский язык,205,,,,Урок
31,3,576,1668,2131,Алгебра,204,,,,Урок
31,4,576,1668,2131,Алгебра,204,,,,Урок
31,5,576,1668,2131,Алгебра,204,,,,Урок
31,1,612,1668,2162,Русский язык,207,,,,Урок
31,2,612,1668,2152,Казахский язык,318,,,,Урок
31,3,612,1668,2156,Биология,315,,,,Урок
31,4,612,1668,2162,Литература,206,,,,Урок
31,5,612,1668,2146,Информатика,320,,,,Урок
31,1,613,1668,2152,Казахский язык,318,,,,Урок
31,2,613,1668,2156,Химия,315,,,,Урок
31,3,613,1668,2129,Всемирная история,322,,,,Урок
31,4,613,1668,2129,Основы права,323,,,,Урок
31,5,613,1668,2166,Английский язык,204,,,,Урок
